FRAMES,First_FORCE_X,First_FORCE_Y,First_FORCE_Z,First_COFP_X,First_COFP_Y,First_COFP_Z,First_FREEMOMENT_Z,Second_FORCE_X,Second_FORCE_Y,Second_FORCE_Z,Second_COFP_X,Second_COFP_Y,Second_COFP_Z,Second_FREEMOMENT_Z,Heel_Strike1,Toe_Off1,Heel_Strike2
1564,-3.8281056884746564e-07,8.26080423165533e-07,1.9418667007001827e-06,,,,9.002570766262203e-09,2.6711000816486195,0.02729846418190749,17.90761681885707,0.15564,0.65641,0.0,0.370258674144816,928,480,1760
1565,-3.5143974028801644e-07,7.845836607707476e-07,1.760847029460765e-06,,,,8.116608576242486e-09,2.62515350874447,0.0434840629098298,17.833110054390485,0.1559,0.65662,0.0,0.3794988166782134,928,480,1760
1566,-3.077472574257259e-07,7.109503502201437e-07,1.5219578063446124e-06,,,,6.972258787661312e-09,2.5736461754476663,0.05865518661558339,17.875772254634942,0.15582,0.65677,0.0,0.3935970378565144,928,480,1760
1567,-2.558960459180953e-07,6.140404508077821e-07,1.2464191803093493e-06,,,,5.66811896970247e-09,2.5182262913224776,0.0716601950811528,18.067208738603494,0.15654,0.65862,0.0,0.4130795675775864,928,480,1760
1568,-1.9977800882706773e-07,5.024299926171716e-07,9.538251163367518e-07,,,,4.294710705128955e-09,2.461098729087835,0.0811482195059814,18.438494689880514,0.15675,0.65821,0.0,0.43833045883973637,928,480,1760
1569,-1.4286518579238515e-07,3.8403228508680495e-07,6.614364963895737e-07,,,,2.9313051589785e-09,2.4050173230442398,0.08560999994088012,19.018688382955055,0.15744,0.66125,0.0,0.4695543448518839,928,480,1760
1570,-8.810585231790614e-08,2.6581339255078216e-07,3.837044507306394e-07,,,,1.643820841351588e-09,2.353248358717462,0.08343723584703623,19.833245357495755,0.15803,0.66319,0.0,0.5067435784763051,928,480,1760
1571,-3.7863417321454215e-08,1.53600682293622e-07,1.3201019149902772e-07,,,,4.837238045257508e-10,2.3095028230313637,0.0729996750790013,20.902412746356376,0.15937,0.66621,0.0,0.5496522773428847,928,480,1760
1572,6.105795666356884e-09,5.1978833730783527e-08,-8.540087814108457e-08,,,,-5.121778298538008e-10,2.2778362387062625,0.05273734957274487,22.23969728940468,0.16099,0.67053,0.0,0.5977797826402639,928,480,1760
1573,4.264108958237087e-08,-3.573572523254403e-08,-2.6331902506890323e-07,,,,-1.321179887771196e-09,2.262516412603962,0.021263268665802817,23.850510921745045,0.1637,0.67677,0.0,0.6503658611700192,928,480,1760
1574,7.113828709810976e-08,-1.074534085327064e-07,-3.993359068884687e-07,,,,-1.9335193249751246e-09,2.267861194025168,-0.02253027438649043,25.731102532282055,0.16649,0.68491,0.0,0.7063996075890724,928,480,1760
1575,9.14893976071747e-08,-1.6221600286085277e-07,-4.93509514512996e-07,,,,-2.3507589263907664e-09,2.298050336349701,-0.07937058633101095,27.86788187436296,0.17117,0.69667,0.0,0.7646434061174385,928,480,1760
1576,1.0400748946070563e-07,-2.0006063653686238e-07,-5.479612802318275e-07,,,,-2.5838729311549217e-09,2.3569177178906666,-0.14951902356759456,30.237230163977316,0.17698,0.71204,0.0,0.8236724676728644,928,480,1760
1577,1.0934288874507343e-07,-2.2185650393454646e-07,-5.664363120701076e-07,,,,-2.6511769256905124e-09,2.447732401549485,-0.23271241519146563,32.80587045548481,0.18483,0.73225,0.0,0.8819293818284077,928,480,1760
1578,1.0839626274079993e-07,-2.2912685268930644e-07,-5.538545203230961e-07,,,,-2.5762298129704206e-09,2.572979126660175,-0.32814315701751984,35.53183885689124,0.1941,0.75582,0.0,0.9377918758468297,928,480,1760
1579,1.0223339904462883e-07,-2.2386744240600885e-07,-5.158763499339977e-07,,,,-2.385816319980101e-09,2.7341505887203765,-0.43448893445315845,38.366055351101814,0.20491,0.78484,0.0,0.9896506588061335,928,480,1760
1580,9.200562703424957e-08,-2.0837104041825634e-07,-4.585022626708824e-07,,,,-2.108096924004466e-09,2.93156503148881,-0.5500009241681441,41.25444203216957,0.21557,0.81529,0.0,1.0359929678185749,928,480,1760
1581,7.887890872354577e-08,-1.8506566963019083e-07,-3.8772033615513327e-07,,,,-1.770989693381784e-09,3.164223082721018,-0.672655455004361,44.14048032589735,0.22488,0.84514,0.0,1.0754863528973793,928,480,1760
1582,6.39737056263882e-08,-1.5637239090122885e-07,-3.0921163294529834e-07,,,,-1.400826589038185e-09,3.429717296001785,-0.8003679645699867,46.96804283683199,0.23134,0.87375,0.0,1.107056476727628,928,480,1760
1583,4.831685274496517e-08,-1.245864968570288e-07,-2.2811856537562935e-07,,,,-1.0213062761150406e-09,3.724206378481997,-0.9312590967990291,49.68428777369421,0.23359,0.90214,0.0,1.129952413342341,928,480,1760
1584,3.280587630844655e-08,-9.178420544753593e-08,-1.488775135765977e-07,,,,-6.527472301600323e-10,4.042463430093609,-1.0639508016516066,52.2423743565439,0.23307,0.92906,0.0,1.1437932400066455,928,480,1760
1585,1.818550462769102e-08,-5.97553396487677e-08,-7.511356716317875e-08,,,,-3.1162943244321503e-10,4.378003706744922,-1.1978567192688403,54.60375719235332,0.23689,0.94826,0.0,1.148590737853676,928,480,1760
1586,5.035558055613923e-09,-2.996111350457271e-08,-9.592528962135846e-09,,,,-1.0400551255134048e-11,4.72329281133781,-1.3334203831151645,56.7398557840213,0.24383,0.9297,0.0,1.144744863941562,928,480,1760
1587,-6.231027633510873e-09,-3.51504367477285e-09,4.5776729001211776e-08,,,,2.4248668682350883e-10,5.07003109703485,-1.4722544110095082,58.63297322898652,0.24911,0.91281,0.0,1.1330114543045486,928,480,1760
1588,-1.5361590085228902e-08,1.8815818668418315e-08,8.98978406945215e-08,,,,4.4234528412088807e-10,5.409503717601492,-1.617150006748697,60.276439558756444,0.24749,0.93118,0.0,1.1144452241060614,928,480,1760
1589,-2.2250261800346e-08,3.6592692416687386e-08,1.2240947640024252e-07,,,,5.878753874999295e-10,5.732977081365482,-1.7719550561992918,61.67404780997292,0.24113,0.91924,0.0,1.0903246653208403,928,480,1760
1590,-2.691940570780412e-08,4.9673560291869174e-08,1.435840254967758e-07,,,,6.806793137103856e-10,6.032112888409875,-1.9413454841429203,62.83890672059326,0.23289,0.90987,0.0,1.062067409822967,928,480,1760
1591,-2.9497709411655978e-08,5.817207147408685e-08,1.542113186642062e-07,,,,7.247114649493613e-10,6.299365170415441,-2.130524635541229,63.79185082200696,0.23415,0.9086,0.0,1.031144129444202,928,480,1760
1592,-3.019656522296848e-08,6.24104445924695e-08,1.5547557620882836e-07,,,,7.257009451868634e-10,6.528327382059086,-2.344881982019684,64.55954720912442,0.23772,0.91187,0.0,0.9989968966658616,928,480,1760
1593,-2.9286184102768523e-08,6.286967727917298e-08,1.488327769525583e-07,,,,6.905799076080946e-10,6.714004318735404,-2.589638322435373,65.17243778607185,0.23948,0.90993,0.0,0.9669660260206401,928,480,1760
1594,-2.7072669949501442e-08,6.013996567704769e-08,1.3589445441871217e-07,,,,6.269450223602831e-10,6.852993801984629,-2.8695035876154193,65.66265934705915,0.23825,0.91287,0.0,0.9362287535573628,928,480,1760
1595,-2.387703417307182e-08,5.487375598428946e-08,1.1832263440504826e-07,,,,5.425733707633699e-10,6.94357350240037,-3.188367906140482,66.06208292047168,0.24029,0.92193,0.0,0.9077528400846192,928,480,1760
1596,-2.001687544031088e-08,4.774332689044822e-08,9.773931152183477e-08,,,,4.450079202609221e-10,6.985697816998863,-3.5490345900215425,66.4006000014643,0.24246,0.92667,0.0,0.8822670601398259,928,480,1760
1597,-1.5791199878089215e-08,3.940426932655475e-08,7.565259097685179e-08,,,,3.4122182957202137e-10,6.980916695746078,-3.952994065844453,66.70475525935636,0.24189,0.92224,0.0,0.8602487951368297,928,480,1760
1598,-1.146862435963218e-08,3.04657161862425e-08,5.340045145469661e-08,,,,2.3736542819912243e-10,6.9322314278979515,-4.400237436295969,66.99678838298526,0.24108,0.9221,0.0,0.8419277787191869,928,480,1760
1599,-7.278998555325701e-09,2.1467701998275585e-08,3.211205698705699e-08,,,,1.3859499540455494e-10,6.843901982518449,-4.889113781212134,67.29410888625448,0.24169,0.92486,0.0,0.8273046246057729,928,480,1760
1600,-3.4083062821118183e-09,1.2865617695093867e-08,1.2685688057019237e-08,,,,4.897855345668649e-11,6.721218100536792,-5.4162397476257205,67.60919120716424,0.24167,0.92763,0.0,0.8161821776175474,928,480,1760
1601,3.433145257063339e-12,5.0213797958496596e-09,-4.2183103100676986e-09,,,,-2.8529149093307825e-11,6.5702439607939676,-5.976471403205689,67.94984559755925,0.24186,0.9271,0.0,0.8082067175947281,928,480,1760
1602,2.8616461733447164e-09,-1.7993375552077845e-09,-1.8171649762002816e-08,,,,-9.205244687573204e-11,6.397545444351509,-6.562947718632966,68.31979594070494,0.24362,0.93121,0.0,0.8029154249601481,928,480,1760
1603,5.114519096371388e-09,-7.424653920451345e-09,-2.896167761987345e-08,,,,-1.4071265658547932e-10,6.209909688499096,-7.16721252191798,68.71948119777096,0.24542,0.9363,0.0,0.7997866396490793,928,480,1760
1604,6.748629523278305e-09,-1.176978466855099e-08,-3.6566936993661476e-08,,,,-1.7450990314412847e-10,6.014067271041206,-7.779417156571033,69.14699233649532,0.24585,0.93802,0.0,0.7982897206527719,928,480,1760
1605,7.783384542590508e-09,-1.4827114835882289e-08,-4.112721932273425e-08,,,,-1.9418057798007359e-10,5.816427123210288,-8.38860050440342,69.59905875733953,0.2463,0.93915,0.0,0.7979314499976954,928,480,1760
1606,8.264734653140992e-09,-1.6654060068195543e-08,-4.291048617294035e-08,,,,-2.0104144298106868e-10,5.622833457734063,-8.98303820385277,70.07200492470916,0.24705,0.94135,0.0,0.7982963567526382,928,480,1760
1607,8.258592327071458e-09,-1.7359674909090214e-08,-4.227880671118031e-08,,,,-1.9683026891625773e-10,5.438352708945025,-9.550649571695379,70.56260758518829,0.24714,0.9418,0.0,0.7990791684431885,928,480,1760
1608,7.844329144919692e-09,-1.7090875008813094e-08,-3.9655157908073034e-08,,,,-1.8355146491916268e-10,5.2670963066739205,-10.07944835257415,71.06879574844591,0.24662,0.94071,0.0,0.8001082971184564,928,480,1760
1609,7.108660900282157e-09,-1.6019018401490022e-08,-3.549259220465004e-08,,,,-1.633335367839364e-10,5.112082513855423,-10.55802101158114,71.59014936985301,0.24671,0.94231,0.0,0.801359636502483,928,480,1760
1610,6.140160670414416e-09,-1.4327452354290754e-08,-3.024691604282962e-08,,,,-1.3830351681952502e-10,4.975138837514537,-10.976013775243818,72.12816862179223,0.24772,0.94343,0.0,0.8029603843298835,928,480,1760
1611,5.024569815277663e-09,-1.2200486089255903e-08,-2.4353663286880586e-08,,,,-1.104818331520341e-10,4.8568460583324615,-11.324607684674618,72.68630348251848,0.24807,0.9433,0.0,0.805183247911308,928,480,1760
1612,3.841009772942144e-09,-9.814104386099904e-09,-1.8209807638421372e-08,,,,-8.169951136538061e-11,4.756524874198333,-11.596959614091103,73.26975192427048,0.24802,0.94541,0.0,0.8084318857306674,928,480,1760
1613,2.6591362109505507e-09,-7.3285997421405885e-09,-1.2160351355735399e-08,,,,-5.3538188051632075e-11,4.672265907964257,-11.788586126971486,73.88505251955887,0.24814,0.94704,0.0,0.8132186575101165,928,480,1760
1614,1.5372236698499976e-09,-4.8831769057154755e-09,-6.489663753392449e-09,,,,-2.7292207995346923e-11,4.6010035540029515,-11.897666938652797,74.5395122103966,0.24946,0.94679,0.0,0.8201359760070159,928,480,1760
1615,5.211246642586648e-10,-2.592477162728886e-09,-1.4172281830185459e-09,,,,-3.951100849674712e-12,4.538633813400617,-11.925247226987437,75.24052124222028,0.24977,0.94778,0.0,0.8298228566897176,928,480,1760
1616,-3.5598702399506723e-10,-5.448831891517355e-10,2.9027068369126044e-09,,,,1.5800000006571937e-11,4.48017531007646,-11.875323239798341,75.99481406841045,0.24914,0.94904,0.0,0.8429284222180597,928,480,1760
1617,-1.0732033333874135e-09,1.1976003489893398e-09,6.378188280959492e-09,,,,3.156492725587683e-11,4.419970785443108,-11.754801951086014,76.80773677175472,0.2493,0.9496,0.0,0.8600740872163305,928,480,1760
1618,-1.6209282738468986e-09,2.598140106652512e-09,8.974009997256941e-09,,,,4.320923717999122e-11,4.3519239821587545,-11.573331713040485,77.68257850294339,0.25055,0.95069,0.0,0.8818160988969191,928,480,1760
1619,-1.9995185705440278e-09,3.642816140061281e-09,1.070425288205421e-08,,,,5.082442034622118e-11,4.269764523817363,-11.343007182140799,78.62001793678704,0.25108,0.953,0.0,0.9086100774515521,928,480,1760
1620,-2.2176517430222086e-09,4.337595110918081e-09,1.1623593377777123e-08,,,,5.468672461549493e-11,4.16733134118222,-11.077958426632676,79.61772703124542,0.25164,0.95484,0.0,0.9407790966234157,928,480,1760
1621,-2.2905466701138523e-09,4.7048092624710325e-09,1.1818010625221515e-08,,,,5.521350415021219e-11,4.038863377251063,-10.79384013526613,80.67016377822296,0.25245,0.95773,0.0,0.978486698859693,928,480,1760
1622,-2.2381487165345974e-09,4.779395752949962e-09,1.1395450155684542e-08,,,,5.291965808295883e-11,3.879284848214477,-10.507241446577494,81.7685731576291,0.25378,0.9606,0.0,1.0217161184903178,928,480,1760
1623,-2.0833750748084965e-09,4.605121511694268e-09,1.0476913677249778e-08,,,,4.837630226058666e-11,3.684471405882172,-10.235040433689171,82.90120157586344,0.25472,0.96253,0.0,1.0702568279087725,928,480,1760
1624,-1.850497478965614e-09,4.230982980497172e-09,9.188347243571324e-09,,,,4.2173359210912634e-11,3.4514832273487532,-9.993730268878982,84.05371553066938,0.25579,0.96525,0.0,1.1236992658660396,928,480,1760
1625,-1.5637201271357275e-09,3.707930726106701e-09,7.653600160810022e-09,,,,3.4887284059833235e-11,3.178751450256289,-9.798746315707513,85.20980090542716,0.25685,0.96868,0.0,1.1814383094495642,928,480,1760
1626,-1.2459915991238752e-09,3.0860284897434467e-09,5.9886297718995225e-09,,,,2.7054692194584052e-11,2.8662056545479073,-9.663824273892333,86.35190578900111,0.25815,0.97157,0.0,1.242685722311791,928,480,1760
1627,-9.18071672539682e-10,2.412116947509933e-09,4.297037132457424e-09,,,,1.9152237900243575e-11,2.515332499874055,-9.60041885493487,87.4620778766009,0.25932,0.97434,0.0,1.3064913588459248,928,480,1760
1628,-5.978579234079657e-10,1.7280160551685365e-09,2.666938873842889e-09,,,,1.1582726891850323e-11,2.129159336191794,-9.617210384886905,88.5228386383396,0.26058,0.97828,0.0,1.3717723363328853,928,480,1760
1629,-2.99963335434236e-10,1.0692676761785966e-09,1.1691134974596266e-09,,,,4.667139617411172e-12,1.7121614639077023,-9.719723287153988,89.51803200915012,0.26177,0.98161,0.0,1.4373488570400668,928,480,1760
1630,-3.552513090998542e-11,4.6439315159238933e-10,-1.4369277252241253e-10,,,,-1.3579981946009962e-12,1.2700971338505505,-9.910075742491685,90.43358657215116,0.26334,0.98411,0.0,1.5019849432630406,928,480,1760
1631,1.877832088048081e-10,-6.538092879518377e-11,-1.2364542620355605e-09,,,,-6.338634763976872e-12,0.809779577290012,-10.186874174372385,91.2581378138555,0.26503,0.98826,0.0,1.564431990667391,928,480,1760
1632,3.6557028439019484e-10,-5.059911076238061e-10,-2.09072683265361e-09,,,,-1.0197447128600323e-11,0.3387997347817908,-10.545259711451132,91.98347078130284,0.2668,0.99139,0.0,1.6234727779203597,928,480,1760
1633,4.964119943159822e-10,-8.500719388366467e-10,-2.7028721839679527e-09,,,,-1.2925226808016114e-11,-0.13478352424531967,-10.977106618491538,92.60476155422167,0.26807,0.99367,0.0,1.6779635181478239,928,480,1760
1634,5.814408109752321e-10,-1.0962344969335083e-09,-3.08183670276232e-09,,,,-1.4570288362674993e-11,-0.6027673918385841,-11.471365251082338,93.12061519780349,0.2696,0.99668,0.0,1.7268717239680784,928,480,1760
1635,6.238750244106459e-10,-1.2481658391361684e-09,-3.246667140026156e-09,,,,-1.5226746201630926e-11,-1.0571252670440654,-12.014534852753952,93.53291500228538,0.27061,0.99928,0.0,1.7693079934740945,928,480,1760
1636,6.285210108930941e-10,-1.3136230716085295e-09,-3.223928869464059e-09,,,,-1.502242394724719e-11,-1.490306702995014,-12.591244843961753,93.84651072468255,0.27164,1.00132,0.0,1.804550270730115,928,480,1760
1637,6.012775582980301e-10,-1.3033889464010942e-09,-3.0451704232190924e-09,,,,-1.4107054903371724e-11,-1.8955034043452457,-13.18491744487592,94.06878163298533,0.2727,1.00382,0.0,1.8320596978569599,928,480,1760
1638,5.486664695901734e-10,-1.2302469665336743e-09,-2.744552401756409e-09,,,,-1.2641310941786292e-11,-2.2668706287567457,-13.778479876251014,94.20911383956903,0.27367,1.00621,0.0,1.8514877875735127,928,480,1760
1639,4.774084354534252e-10,-1.1080236067651553e-09,-2.3567315576657876e-09,,,,-1.0787068935172667e-11,-2.599696796490939,-14.355091364458104,94.27833149950969,0.27448,1.00804,0.0,1.8626752058605316,928,480,1760
1640,3.9405784435252013e-10,-9.5073421124193e-10,-1.915063485264276e-09,,,,-8.699196201551811e-12,-2.8905176988292642,-14.89884901063403,94.28811878561918,0.27541,1.01034,0.0,1.8656429505756618,928,480,1760
1641,3.047050617647439e-10,-7.718580633071404e-10,-1.450161276538361e-09,,,,-6.519015524498531e-12,-3.1371750508743856,-15.395437436609765,94.25046492567989,0.27632,1.01247,0.0,1.860577160640703,928,480,1760
1642,2.1474998422982753e-10,-5.837575886493609e-10,-9.888238104026137e-10,,,,-4.369501067789173e-12,-3.3388219693756063,-15.832690058051053,94.17715870593446,0.2769,1.01392,0.0,1.8478091334589417,928,480,1760
1643,1.287465257836665e-10,-3.9724708625936e-10,-5.533268145524844e-10,,,,-2.352162434006557e-12,-3.495880195477467,-16.201034747661595,94.07935232263526,0.27744,1.01579,0.0,1.827792285174227,928,480,1760
1644,5.0314236007854165e-11,-2.213080993628637e-10,-1.6105298078404975e-10,,,,-5.454974225276151e-13,-3.609955513799238,-16.49380327619199,93.967207818538,0.27809,1.0176,0.0,1.801077760171469,928,480,1760
1645,-1.788946020930864e-11,-6.29417425766525e-11,1.755755344489268e-10,,,,9.951642955335733e-13,-3.6837187992773495,-16.707391939557834,93.84963299079025,0.27866,1.01892,0.0,1.768290236123716,928,480,1760
1646,-7.414485835120214e-11,7.285691242514355e-11,4.489079248499817e-10,,,,2.236644436734138e-12,-3.7207604731937893,-16.841269722963563,93.73410791481818,0.27924,1.02073,0.0,1.7301052077309733,928,480,1760
1647,-1.176030750072099e-10,1.8302092073804704e-10,6.556698685446234e-10,,,,3.1659669284069828e-12,-3.7254260175466762,-16.897839462737547,93.62659831357978,0.27986,1.02279,0.0,1.6872286865044834,928,480,1760
1648,-1.481868600762143e-10,2.6625066919102917e-10,7.964159025030918e-10,,,,3.787724088050039e-12,-3.702639756601107,-16.882165927301838,93.53154804614032,0.28068,1.02462,0.0,1.640379882871682,928,480,1760
1649,-1.6646927097621897e-10,3.227916102450247e-10,8.748809419935623e-10,,,,4.120999677774984e-12,-3.657723468179608,-16.801591979281696,93.45194005185144,0.28152,1.02661,0.0,1.5902771050747895,928,480,1760
1650,-1.7353980974252658e-10,3.541715056293048e-10,8.972794275803608e-10,,,,4.19607313189482e-12,-3.5962156123083884,-16.665269632733867,93.38941315879784,0.28232,1.02891,0.0,1.5376268387834273,928,480,1760
